ID: 10-60-small-360-63234971-4
Seed: 63234971

Size: Small
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 10
Tasks: 60
DurationSeconds: 3600
StepSeconds: 10
TimeLimitSteps: 360
TasksPerAgentPerHour: 6.08

Influx: Poisson
LambdaPerHour: 60
BurstAmount: 18
BurstStartStep: 123
BurstDurationSteps: 62
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 12

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.35

MaxReplans: 5

Task Agent Shelf Time Deadline
1 0 0 8 17
2 1 7 30 60
3 2 10 34 43
4 3 41 34 51
5 4 50 36 53
6 5 41 41 55
7 6 53 43 70
8 7 75 53 116
9 8 0 56 75
10 9 117 56 132
11 0 12 57 79
12 1 109 57 141
13 2 50 59 78
14 3 8 60 96
15 4 52 62 89
16 5 12 82 96
17 6 51 85 107
18 7 90 86 108
19 8 19 89 130
20 9 29 94 173
21 0 10 100 111
22 1 114 107 186
23 2 27 113 181
24 3 40 114 128
25 4 12 116 133
26 5 51 116 138
27 6 36 117 180
28 7 80 124 143
29 8 10 124 141
30 9 76 143 206
31 0 108 145 229
32 1 0 157 163
33 2 8 158 196
34 3 41 161 178
35 4 1 165 187
36 5 109 173 252
37 6 28 173 249
38 7 10 182 193
39 8 23 187 252
40 9 0 190 207
41 0 38 201 272
42 1 10 213 222
43 2 40 215 232
44 3 50 217 234
45 4 60 225 271
46 5 70 237 283
47 6 51 238 260
48 7 0 250 264
49 8 11 252 271
50 9 81 255 274
51 0 51 262 292
52 1 1 262 276
53 2 78 267 346
54 3 11 273 287
55 4 29 280 356
56 5 11 287 298
57 6 1 290 315
58 7 50 298 309
59 8 10 302 319
60 9 0 307 324
