Agents: 20
Tasks: 100
Layout: [9]
Mode: [Set,Available]
Station: [Set,Available]
Strategy: [FCFS,Robin,GreedyCost]
Algorithm: [A*,SIPP,BFS]
Type: [Square, Hexagon, Triangle]

Task Agent Shelf Time Deadline
1 0 110 0 70
2 1 19 1 71
3 2 46 3 73
4 3 59 4 74
5 4 10 6 76
6 5 69 7 77
7 6 103 9 79
8 7 69 10 80
9 8 70 12 82
10 9 73 13 83
11 10 56 15 85
12 11 6 16 86
13 12 119 18 88
14 13 9 20 90
15 14 63 22 92
16 15 39 23 93
17 16 90 25 95
18 17 36 27 97
19 18 30 29 99
20 19 53 30 100
21 0 23 32 102
22 1 29 34 104
23 2 109 35 105
24 3 113 37 107
25 4 63 39 109
26 5 10 41 111
27 6 26 42 112
28 7 93 44 114
29 8 26 46 116
30 9 20 48 118
31 10 50 50 120
32 11 53 52 122
33 12 119 54 124
34 13 49 56 126
35 14 80 57 127
36 15 40 59 129
37 16 90 61 131
38 17 20 63 133
39 18 73 65 135
40 19 9 66 136
41 0 86 68 138
42 1 106 70 140
43 2 99 72 142
44 3 113 74 144
45 4 106 76 146
46 5 56 78 148
47 6 96 79 149
48 7 30 81 151
49 8 3 83 153
50 9 0 84 154
51 10 16 86 156
52 11 16 88 158
53 12 116 90 160
54 13 6 92 162
55 14 33 94 164
56 15 0 96 166
57 16 23 98 168
58 17 39 100 170
59 18 89 102 172
60 19 23 103 173
61 0 3 105 175
62 1 13 107 177
63 2 99 108 178
64 3 36 110 180
65 4 43 112 182
66 5 60 114 184
67 6 13 116 186
68 7 46 118 188
69 8 83 120 190
70 9 80 122 192
71 10 9 124 194
72 11 110 126 196
73 12 116 128 198
74 13 103 130 200
75 14 109 132 202
76 15 66 134 204
77 16 33 136 206
78 17 59 138 208
79 18 29 140 210
80 19 100 142 212
81 0 26 143 213
82 1 19 144 214
83 2 40 145 215
84 3 60 146 216
85 4 66 147 217
86 5 6 148 218
87 6 96 149 219
88 7 49 149 219
89 8 43 149 219
90 9 3 149 219
91 10 70 150 220
92 11 20 150 220
93 12 100 150 220
94 13 0 150 220
95 14 93 150 220
96 15 83 150 220
97 16 86 150 220
98 17 50 150 220
99 18 29 150 220
100 19 89 150 220
