ID: 10-60-small-360-526331836-7
Seed: 526331836

Size: Small
Layout: [0]
Type: [Square, Hexagon, Triangle]

Mode: [Set, Available]
Station: [Set, Available]
Strategy: [FCFS, Robin, GreedyCost]
Algorithm: [A*, SIPP, BFS]

Agents: 10
Tasks: 60
DurationSeconds: 3600
StepSeconds: 10
TimeLimitSteps: 360
TasksPerAgentPerHour: 6.08

Influx: Burst
LambdaPerHour: 60
BurstAmount: 18
BurstStartStep: 123
BurstDurationSteps: 62
BurstAmplitude: 3.00

SpatialDistribution: Hotspot
HotspotShelfShare: 0.10
HotspotTaskShare: 0.70
WaveZone: Center
WaveRadius: 12

DeadlineSlackPolicy: DensityBased
DeadlineSlack: 0.35

MaxReplans: 5

Task Agent Shelf Time Deadline
1 0 0 4 13
2 1 80 13 40
3 2 40 22 39
4 3 90 23 50
5 4 51 33 58
6 5 80 34 56
7 6 11 35 52
8 7 20 38 84
9 8 51 51 70
10 9 81 54 73
11 0 42 55 80
12 1 12 56 75
13 2 11 65 82
14 3 50 73 90
15 4 0 81 95
16 5 87 89 130
17 6 1 98 123
18 7 41 100 111
19 8 90 108 130
20 9 10 110 124
21 0 20 111 157
22 1 31 119 168
23 2 65 136 199
24 3 90 139 166
25 4 10 141 152
26 5 80 145 167
27 6 50 146 160
28 7 0 147 161
29 8 10 147 164
30 9 20 149 198
31 0 75 151 224
32 1 81 152 182
33 2 117 157 244
34 3 51 157 182
35 4 50 157 174
36 5 56 159 195
37 6 80 164 186
38 7 113 164 232
39 8 26 171 244
40 9 79 172 243
41 0 80 186 216
42 1 40 198 215
43 2 50 204 223
44 3 41 204 221
45 4 1 207 229
46 5 52 213 238
47 6 40 214 225
48 7 65 239 293
49 8 51 245 264
50 9 10 249 263
51 0 118 251 343
52 1 69 252 325
53 2 70 266 318
54 3 100 275 332
55 4 11 276 290
56 5 80 278 300
57 6 1 281 306
58 7 0 283 297
59 8 57 289 325
60 9 10 299 313
